1,16,004,270,170
1,16,005,242,142
1,16,006,262,162
1,16,007,237,137
1,16,008,210,110
1,16,009,259,159
1,16,010,275,175
1,17,001,242,142
1,17,002,212,112
1,17,003,270,170
1,17,004,204,104
1,17,005,213,113
1,17,006,231,131
1,17,007,210,110
1,17,008,210,110
1,17,009,244,144
1,17,010,294,194
1,18,001,286,186
1,18,002,264,164
1,18,003,257,157
1,18,004,260,160
1,18,005,220,120
1,18,006,298,198
1,18,007,248,148
1,18,008,279,179
1,18,009,244,144
1,18,010,219,119
1,19,001,254,154
1,19,002,201,101
1,19,003,266,166
1,19,004,233,133
1,19,005,233,133
1,19,006,216,116
1,19,007,238,138
1,19,008,215,115
1,19,009,257,157
1,19,010,276,176
1,20,001,265,165
1,20,002,257,157
1,20,003,248,148
1,20,004,207,107
1,20,005,201,101
1,20,006,266,166
1,20,007,285,185
1,20,008,265,165
1,20,009,217,117
1,20,010,257,157
1,21,001,229,129
1,21,002,245,145
1,21,003,283,183
1,21,004,238,138
1,21,005,285,185
1,21,006,270,170
1,21,007,291,191
1,21,008,236,136
1,21,009,215,115
1,21,010,286,186
1,22,001,290,190
1,22,002,209,109
1,22,003,242,142
1,22,004,281,181
1,22,005,239,139
1,22,006,224,124
1,22,007,252,152
1,22,008,262,162
1,22,009,263,163
1,22,010,241,141
1,23,001,210,110
1,23,002,232,132
1,23,003,270,170
1,23,004,282,182
1,23,005,276,176
1,23,006,219,119
1,23,007,207,107
1,23,008,282,182
1,23,009,249,149
1,23,010,259,159
1,24,001,239,139
1,24,002,281,181
1,24,003,232,132
1,24,004,297,197
1,24,005,293,193
1,24,006,282,182
1,24,007,220,120
1,24,008,258,158
1,24,009,267,167
1,24,010,285,185
1,25,001,210,110
1,25,002,243,143
1,25,003,269,169
1,25,004,222,122
1,25,005,288,188
1,25,006,247,147
1,25,007,247,147
1,25,008,242,142
1,25,009,273,173
1,25,010,245,145
1,26,001,224,124
1,26,002,217,117
1,26,003,258,158
1,26,004,243,143
1,26,005,272,172
1,26,006,244,144
1,26,007,205,105
1,26,008,258,158
1,26,009,239,139
1,26,010,290,190
1,27,001,240,140
1,27,002,226,126
1,27,003,267,167
1,27,004,295,195
1,27,005,229,129
1,27,006,202,102
1,27,007,214,114
1,27,008,220,120
1,27,009,282,182
1,27,010,293,193
1,28,001,285,185
1,28,002,226,126
1,28,003,292,192
1,28,004,292,192
1,28,005,242,142
1,28,006,232,132
1,28,007,245,145
1,28,008,239,139
1,28,009,285,185
1,28,010,223,123
1,29,001,283,183
1,29,002,238,138
1,29,003,294,194
1,29,004,286,186
1,29,005,270,170
1,29,006,235,135
1,29,007,217,117
1,29,008,231,131
1,29,009,235,135
1,29,010,257,157
1,30,001,279,179
1,30,002,257,157
1,30,003,202,102
1,30,004,200,100
1,30,005,225,125
1,30,006,232,132
1,30,007,225,125
1,30,008,291,191
1,30,009,257,157
1,30,010,227,127
1,31,001,229,129
1,31,002,251,151
1,31,003,266,166
1,31,004,280,180
1,31,005,200,100
1,31,006,202,102
1,31,007,256,156
1,31,008,224,124
1,31,009,256,156
1,31,010,267,167
1,32,001,273,173
1,32,002,296,196
1,32,003,260,160
1,32,004,236,136
1,32,005,284,184
1,32,006,220,120
1,32,007,224,124
1,32,008,281,181
1,32,009,259,159
1,32,010,201,101
1,33,001,221,121
1,33,002,228,128
1,33,003,270,170
1,33,004,243,143
1,33,005,281,181
1,33,006,228,128
1,33,007,233,133
1,33,008,278,178
1,33,009,290,190
1,33,010,293,193
2,1,001,223,123
2,1,002,294,194
2,1,003,276,176
2,1,004,208,108
2,1,005,219,119
2,1,006,207,107
2,1,007,263,163
2,1,008,278,178
2,1,009,219,119
2,1,010,271,171
2,3,001,215,115
2,3,002,241,141
2,3,003,229,129
2,3,004,219,119
2,3,005,294,194
2,3,006,238,138
2,3,007,244,144
2,3,008,245,145
2,3,009,205,105
2,3,010,217,117
2,4,001,283,183
2,4,002,275,175
2,4,003,222,122
2,4,004,258,158
2,4,005,211,111
2,4,006,217,117
2,4,007,285,185
2,4,008,266,166
2,4,009,250,150
2,4,010,261,161
2,5,001,273,173
2,5,002,298,198
2,5,003,237,137
2,5,004,297,197
2,5,005,204,104
2,5,006,259,159
2,5,007,210,110
2,5,008,260,160
2,5,009,294,194
2,5,010,239,139
2,6,001,246,146
2,6,002,287,187
2,6,003,293,193
2,6,004,242,142
2,6,005,259,159
2,6,006,213,113
2,6,007,239,139
2,6,008,266,166
2,6,009,260,160
2,6,010,227,127
2,7,001,297,197
2,7,002,222,122
2,7,003,233,133
2,7,004,242,142
2,7,005,224,124
2,7,006,232,132
2,7,007,283,183
2,7,008,243,143
2,7,009,203,103
2,7,010,297,197
2,8,001,208,108
2,8,002,287,187
2,8,003,261,161
2,8,004,280,180
2,8,005,296,196
2,8,006,298,198
2,8,007,299,199
2,8,008,266,166
2,8,009,275,175
2,8,010,267,167
2,9,001,216,116
2,9,002,220,120
2,9,003,244,144
2,9,004,216,116
2,9,005,277,177
2,9,006,241,141
2,9,007,291,191
2,9,008,234,134
2,9,009,245,145
2,9,010,274,174
2,10,001,256,156
2,10,002,226,126
2,10,003,246,146
2,10,004,205,105
2,10,005,295,195
2,10,006,276,176
2,10,007,220,120
2,10,008,204,104
2,10,009,272,172
2,10,010,251,151
2,11,001,211,111
2,11,002,248,148
2,11,003,299,199
2,11,004,242,142
2,11,005,224,124
2,11,006,275,175
2,11,007,276,176
2,11,008,282,182
2,11,009,298,198
2,11,010,232,132
2,12,001,222,122
2,12,002,225,125
2,12,003,257,157
2,12,004,202,102
2,12,005,213,113
2,12,006,269,169
2,12,007,244,144
2,12,008,276,176
2,12,009,261,161
2,12,010,240,140
2,13,001,244,144
2,13,002,257,157
2,13,003,235,135
2,13,004,211,111
2,13,005,212,112
2,13,006,244,144
2,13,007,258,158
2,13,008,280,180
2,13,009,218,118
2,13,010,217,117
2,14,001,233,133
2,14,002,257,157
2,14,003,216,116
2,14,004,209,109
2,14,005,255,155
2,14,006,207,107
2,14,007,237,137
2,14,008,277,177
2,14,009,206,106
2,14,010,222,122
2,15,001,244,144
2,15,002,220,120
2,15,003,201,101
2,15,004,257,157
2,15,005,286,186
2,15,006,291,191
2,15,007,249,149
2,15,008,228,128
2,15,009,286,186
2,15,010,232,132
2,16,001,209,109
2,16,002,236,136
2,16,003,228,128
2,16,004,282,182
2,16,005,293,193
2,16,006,256,156
2,16,007,277,177
2,16,008,291,191
2,16,009,220,120
2,16,010,236,136
2,17,001,258,158
2,17,002,234,134
2,17,003,290,190
2,17,004,259,159
2,17,005,233,133
2,17,006,253,153
2,17,007,228,128
2,17,008,250,150
2,17,009,299,199
2,17,010,213,113
2,18,001,219,119
2,18,002,292,192
2,18,003,209,109
2,18,004,226,126
2,18,005,222,122
2,18,006,253,153
2,18,007,267,167
2,18,008,290,190
2,18,009,257,157
2,18,010,237,137
2,19,001,277,177
2,19,002,278,178
2,19,003,214,114
2,19,004,267,167
2,19,005,249,149
2,19,006,200,100
2,19,007,240,140
2,19,008,240,140
2,19,009,272,172
2,19,010,238,138
2,20,001,258,158
2,20,002,243,143
2,20,003,268,168
2,20,004,219,119
2,20,005,295,195
2,20,006,236,136
2,20,007,273,173
2,20,008,240,140
2,20,009,224,124
2,20,010,291,191
2,21,001,211,111
2,21,002,291,191
2,21,003,200,100
2,21,004,202,102
2,21,005,292,192
2,21,006,259,159
2,21,007,282,182
2,21,008,237,137
2,21,009,244,144
2,21,010,293,193
2,22,001,288,188
2,22,002,207,107
2,22,003,299,199
2,22,004,232,132
2,22,005,277,177
2,22,006,207,107
2,22,007,224,124
2,22,008,234,134
2,22,009,218,118
2,22,010,235,135
2,23,001,293,193
2,23,002,218,118
2,23,003,225,125
2,23,004,210,110
2,23,005,293,193
2,23,006,207,107
2,23,007,282,182
2,23,008,250,150
2,23,009,283,183
2,23,010,271,171
2,24,001,212,112
2,24,002,273,173
2,24,003,267,167
2,24,004,219,119
2,24,005,217,117
2,24,006,206,106
2,24,007,293,193
2,24,008,265,165
2,24,009,201,101
2,24,010,264,164
2,25,001,249,149
2,25,002,210,110
2,25,003,276,176
2,25,004,292,192
2,25,005,224,124
2,25,006,292,192
2,25,007,230,130
2,25,008,293,193
2,25,009,223,123
2,25,010,215,115
2,26,001,228,128
2,26,002,278,178
2,26,003,218,118
2,26,004,288,188
2,26,005,284,184
2,26,006,224,124
2,26,007,235,135
2,26,008,264,164
2,26,009,252,152
2,26,010,297,197
2,27,001,293,193
2,27,002,240,140
2,27,003,204,104
2,27,004,257,157
2,27,005,271,171
2,27,006,265,165
2,27,007,264,164
2,27,008,216,116
2,27,009,258,158
2,27,010,273,173
2,28,001,285,185
2,28,002,287,187
2,28,003,269,169
2,28,004,242,142
2,28,005,289,189
2,28,006,279,179
2,28,007,280,180
2,28,008,267,167
2,28,009,247,147
2,28,010,249,149
2,29,001,222,122
2,29,002,278,178
2,29,003,299,199
2,29,004,217,117
2,29,005,237,137
2,29,006,225,125
2,29,007,253,153
2,29,008,240,140
2,29,009,235,135
2,29,010,278,178
2,30,001,266,166
2,30,002,283,183
2,30,003,277,177
2,30,004,256,156
2,30,005,270,170
2,30,006,221,121
2,30,007,284,184
2,30,008,224,124
2,30,009,203,103
2,30,010,234,134
2,31,001,272,172
2,31,002,243,143
2,31,003,277,177
2,31,004,239,139
2,31,005,299,199
2,31,006,258,158
2,31,007,205,105
2,31,008,263,163
2,31,009,236,136
2,31,010,230,130
2,32,001,231,131
2,32,002,245,145
2,32,003,289,189
2,32,004,268,168
2,32,005,221,121
2,32,006,281,181
2,32,007,248,148
2,32,008,202,102
2,32,009,241,141
2,32,010,223,123
2,33,001,245,145
2,33,002,261,161
2,33,003,254,154
2,33,004,297,197
2,33,005,265,165
2,33,006,232,132
2,33,007,290,190
2,33,008,271,171
2,33,009,289,189
2,33,010,292,192
3,1,001,226,126
3,1,002,205,105
3,1,003,284,184
3,1,004,283,183
3,1,005,243,143
3,1,006,223,123
3,1,007,284,184
3,1,008,236,136
3,1,009,219,119
3,1,010,259,159
3,2,001,235,135
3,2,002,253,153
3,2,003,201,101
3,2,004,285,185
3,2,005,237,137
3,2,006,255,155
3,2,007,256,156
3,2,008,225,125
3,2,009,294,194
3,2,010,278,178
3,4,001,298,198
3,4,002,213,113
3,4,003,238,138
3,4,004,206,106
3,4,005,274,174
3,4,006,292,192
3,4,007,218,118
3,4,008,242,142
3,4,009,245,145
3,4,010,231,131
3,5,001,286,186
3,5,002,201,101
3,5,003,298,198
3,5,004,244,144
3,5,005,229,129
3,5,006,201,101
3,5,007,211,111
3,5,008,246,146
3,5,009,291,191
3,5,010,263,163
3,6,001,256,156
3,6,002,272,172
3,6,003,235,135
3,6,004,283,183
3,6,005,285,185
3,6,006,292,192
3,6,007,284,184
3,6,008,221,121
3,6,009,284,184
3,6,010,201,101
3,7,001,286,186
3,7,002,214,114
3,7,003,237,137
3,7,004,282,182
3,7,005,294,194
3,7,006,255,155
3,7,007,228,128
3,7,008,224,124
3,7,009,268,168
3,7,010,252,152
3,8,001,251,151
3,8,002,219,119
3,8,003,270,170
3,8,004,224,124
3,8,005,294,194
3,8,006,270,170
3,8,007,219,119
3,8,008,201,101
3,8,009,223,123
3,8,010,263,163
3,9,001,294,194
3,9,002,291,191
3,9,003,231,131
3,9,004,278,178
3,9,005,251,151
3,9,006,287,187
3,9,007,259,159
3,9,008,277,177
3,9,009,277,177
3,9,010,289,189
3,10,001,250,150
3,10,002,244,144
3,10,003,276,176
3,10,004,297,197
3,10,005,224,124
3,10,006,203,103
3,10,007,277,177
3,10,008,261,161
3,10,009,283,183
3,10,010,267,167
3,11,001,276,176
3,11,002,267,167
3,11,003,211,111
3,11,004,278,178
3,11,005,258,158
3,11,006,266,166
3,11,007,255,155
3,11,008,212,112
3,11,009,221,121
3,11,010,293,193
3,12,001,226,126
3,12,002,229,129
3,12,003,298,198
3,12,004,205,105
3,12,005,226,126
3,12,006,285,185
3,12,007,230,130
3,12,008,245,145
3,12,009,219,119
3,12,010,201,101
3,13,001,212,112
3,13,002,292,192
3,13,003,275,175
3,13,004,261,161
3,13,005,250,150
3,13,006,287,187
3,13,007,224,124
3,13,008,208,108
3,13,009,267,167
3,13,010,234,134
3,14,001,296,196
3,14,002,284,184
3,14,003,273,173
3,14,004,212,112
3,14,005,299,199
3,14,006,200,100
3,14,007,228,128
3,14,008,282,182
3,14,009,270,170
3,14,010,274,174
3,15,001,297,197
3,15,002,272,172
3,15,003,215,115
3,15,004,279,179
3,15,005,298,198
3,15,006,236,136
3,15,007,209,109
3,15,008,248,148
3,15,009,203,103
3,15,010,216,116
3,16,001,235,135
3,16,002,260,160
3,16,003,225,125
3,16,004,243,143
3,16,005,206,106
3,16,006,227,127
3,16,007,295,195
3,16,008,208,108
3,16,009,292,192
3,16,010,210,110
3,17,001,293,193
3,17,002,233,133
3,17,003,261,161
3,17,004,253,153
3,17,005,216,116
3,17,006,292,192
3,17,007,269,169
3,17,008,252,152
3,17,009,206,106
3,17,010,224,124
3,18,001,265,165
3,18,002,259,159
3,18,003,261,161
3,18,004,243,143
3,18,005,200,100
3,18,006,242,142
3,18,007,220,120
3,18,008,203,103
3,18,009,254,154
3,18,010,271,171
3,19,001,264,164
3,19,002,253,153
3,19,003,223,123
3,19,004,218,118
3,19,005,274,174
3,19,006,248,148
3,19,007,269,169
3,19,008,216,116
3,19,009,246,146
3,19,010,232,132
3,20,001,235,135
3,20,002,265,165
3,20,003,245,145
3,20,004,213,113
3,20,005,204,104
3,20,006,249,149
3,20,007,215,115
3,20,008,235,135
3,20,009,277,177
3,20,010,241,141
3,21,001,200,100
3,21,002,214,114
3,21,003,212,112
3,21,004,238,138
3,21,005,282,182
3,21,006,257,157
3,21,007,260,160
3,21,008,269,169
3,21,009,266,166
3,21,010,256,156
3,22,001,232,132
3,22,002,292,192
3,22,003,256,156
3,22,004,249,149
3,22,005,207,107
3,22,006,290,190
3,22,007,264,164
3,22,008,299,199
3,22,009,246,146
3,22,010,213,113
3,23,001,285,185
3,23,002,276,176
3,23,003,249,149
3,23,004,225,125
3,23,005,257,157
3,23,006,286,186
3,23,007,238,138
3,23,008,204,104
3,23,009,246,146
3,23,010,242,142
3,24,001,204,104
3,24,002,239,139
3,24,003,295,195
3,24,004,270,170
3,24,005,270,170
3,24,006,241,141
3,24,007,225,125
3,24,008,212,112
3,24,009,231,131
3,24,010,208,108
3,25,001,275,175
3,25,002,225,125
3,25,003,250,150
3,25,004,244,144
3,25,005,297,197
3,25,006,237,137
3,25,007,200,100
3,25,008,208,108
3,25,009,200,100
3,25,010,200,100
3,26,001,299,199
3,26,002,298,198
3,26,003,282,182
3,26,004,275,175
3,26,005,265,165
3,26,006,209,109
3,26,007,218,118
3,26,008,252,152
3,26,009,250,150
3,26,010,260,160
3,27,001,239,139
3,27,002,249,149
3,27,003,232,132
3,27,004,257,157
3,27,005,245,145
3,27,006,275,175
3,27,007,226,126
3,27,008,257,157
3,27,009,204,104
3,27,010,202,102
3,28,001,259,159
3,28,002,281,181
3,28,003,200,100
3,28,004,211,111
3,28,005,245,145
3,28,006,251,151
3,28,007,212,112
3,28,008,239,139
3,28,009,200,100
3,28,010,203,103
3,29,001,232,132
3,29,002,229,129
3,29,003,203,103
3,29,004,230,130
3,29,005,223,123
3,29,006,249,149
3,29,007,253,153
3,29,008,255,155
3,29,009,250,150
3,29,010,236,136
3,30,001,276,176
3,30,002,225,125
3,30,003,290,190
3,30,004,268,168
3,30,005,273,173
3,30,006,226,126
3,30,007,233,133
3,30,008,225,125
3,30,009,257,157
3,30,010,206,106
3,31,001,253,153
3,31,002,241,141
3,31,003,245,145
3,31,004,235,135
3,31,005,224,124
3,31,006,281,181
3,31,007,220,120
3,31,008,281,181
3,31,009,230,130
3,31,010,256,156
3,32,001,268,168
3,32,002,256,156
3,32,003,207,107
3,32,004,283,183
3,32,005,298,198
3,32,006,201,101
3,32,007,274,174
3,32,008,265,165
3,32,009,297,197
3,32,010,251,151
3,33,001,279,179
3,33,002,216,116
3,33,003,236,136
3,33,004,235,135
3,33,005,201,101
3,33,006,230,130
3,33,007,233,133
3,33,008,232,132
3,33,009,296,196
3,33,010,219,119
4,1,001,230,130
4,1,002,234,134
4,1,003,257,157
4,1,004,253,153
4,1,005,274,174
4,1,006,299,199
4,1,007,283,183
4,1,008,260,160
4,1,009,273,173
4,1,010,258,158
4,2,001,235,135
4,2,002,257,157
4,2,003,244,144
4,2,004,217,117
4,2,005,278,178
4,2,006,256,156
4,2,007,260,160
4,2,008,235,135
4,2,009,291,191
4,2,010,280,180
4,3,001,236,136
4,3,002,261,161
4,3,003,228,128
4,3,004,247,147
4,3,005,270,170
4,3,006,206,106
4,3,007,219,119
4,3,008,239,139
4,3,009,252,152
4,3,010,241,141
4,5,001,281,181
4,5,002,252,152
4,5,003,244,144
4,5,004,275,175
4,5,005,232,132
4,5,006,268,168
4,5,007,261,161
4,5,008,292,192
4,5,009,217,117
4,5,010,251,151
4,6,001,278,178
4,6,002,265,165
4,6,003,237,137
4,6,004,224,124
4,6,005,287,187
4,6,006,293,193
4,6,007,244,144
4,6,008,269,169
4,6,009,230,130
4,6,010,273,173
4,7,001,202,102
4,7,002,207,107
4,7,003,204,104
4,7,004,295,195
4,7,005,278,178
4,7,006,268,168
4,7,007,282,182
4,7,008,257,157
4,7,009,262,162
4,7,010,214,114
4,8,001,255,155
4,8,002,281,181
4,8,003,266,166
4,8,004,207,107
4,8,005,238,138
4,8,006,293,193
4,8,007,286,186
4,8,008,286,186
4,8,009,251,151
4,8,010,218,118
4,9,001,203,103
4,9,002,273,173
4,9,003,207,107
4,9,004,211,111
4,9,005,212,112
4,9,006,216,116
4,9,007,224,124
4,9,008,274,174
4,9,009,278,178
4,9,010,220,120
4,10,001,271,171
4,10,002,266,166
4,10,003,271,171
4,10,004,221,121
4,10,005,292,192
4,10,006,251,151
4,10,007,259,159
4,10,008,257,157
4,10,009,266,166
4,10,010,206,106
4,11,001,288,188
4,11,002,204,104
4,11,003,275,175
4,11,004,212,112
4,11,005,286,186
4,11,006,282,182
4,11,007,229,129
4,11,008,259,159
4,11,009,277,177
4,11,010,266,166
4,12,001,295,195
4,12,002,298,198
4,12,003,286,186
4,12,004,284,184
4,12,005,245,145
4,12,006,234,134
4,12,007,277,177
4,12,008,243,143
4,12,009,225,125
4,12,010,238,138
4,13,001,291,191
4,13,002,278,178
4,13,003,254,154
4,13,004,282,182
4,13,005,209,109
4,13,006,229,129
4,13,007,213,113
4,13,008,294,194
4,13,009,270,170
4,13,010,225,125
4,14,001,259,159
4,14,002,257,157
4,14,003,258,158
4,14,004,295,195
4,14,005,268,168
4,14,006,263,163
4,14,007,257,157
4,14,008,292,192
4,14,009,248,148
4,14,010,268,168
4,15,001,246,146
4,15,002,208,108
4,15,003,257,157
4,15,004,288,188
4,15,005,232,132
4,15,006,205,105
4,15,007,224,124
4,15,008,249,149
4,15,009,298,198
4,15,010,251,151
4,16,001,231,131
4,16,002,293,193
4,16,003,218,118
4,16,004,276,176
4,16,005,217,117
4,16,006,215,115
4,16,007,292,192
4,16,008,246,146
4,16,009,254,154
4,16,010,272,172
4,17,001,225,125
4,17,002,206,106
4,17,003,255,155
4,17,004,200,100
4,17,005,278,178
4,17,006,252,152
4,17,007,257,157
4,17,008,271,171
4,17,009,269,169
4,17,010,263,163
4,18,001,202,102
4,18,002,201,101
4,18,003,205,105
4,18,004,274,174
4,18,005,245,145
4,18,006,242,142
4,18,007,240,140
4,18,008,245,145
4,18,009,290,190
4,18,010,217,117
4,19,001,232,132
4,19,002,230,130
4,19,003,271,171
4,19,004,207,107
4,19,005,289,189
4,19,006,238,138
4,19,007,280,180
4,19,008,207,107
4,19,009,282,182
4,19,010,280,180
4,20,001,272,172
4,20,002,285,185
4,20,003,240,140
4,20,004,256,156
4,20,005,220,120
4,20,006,267,167
4,20,007,293,193
4,20,008,225,125
4,20,009,207,107
4,20,010,208,108
4,21,001,225,125
4,21,002,201,101
4,21,003,276,176
4,21,004,227,127
4,21,005,241,141
4,21,006,244,144
4,21,007,223,123
4,21,008,257,157
4,21,009,243,143
4,21,010,287,187
4,22,001,298,198
4,22,002,268,168
4,22,003,213,113
4,22,004,205,105
4,22,005,215,115
4,22,006,287,187
4,22,007,229,129
4,22,008,273,173
4,22,009,242,142
4,22,010,286,186
4,23,001,256,156
4,23,002,243,143
4,23,003,231,131
4,23,004,201,101
4,23,005,257,157
4,23,006,270,170
4,23,007,233,133
4,23,008,263,163
4,23,009,288,188
4,23,010,218,118
4,24,001,228,128
4,24,002,276,176
4,24,003,281,181
4,24,004,274,174
4,24,005,292,192
4,24,006,239,139
4,24,007,202,102
4,24,008,209,109
4,24,009,238,138
4,24,010,262,162
4,25,001,277,177
4,25,002,253,153
4,25,003,282,182
4,25,004,238,138
4,25,005,297,197
4,25,006,228,128
4,25,007,282,182
4,25,008,229,129
4,25,009,268,168
4,25,010,219,119
4,26,001,247,147
4,26,002,252,152
4,26,003,297,197
4,26,004,206,106
4,26,005,204,104
4,26,006,270,170
4,26,007,272,172
4,26,008,248,148
4,26,009,281,181
4,26,010,215,115
4,27,001,235,135
4,27,002,210,110
4,27,003,293,193
4,27,004,294,194
4,27,005,204,104
4,27,006,233,133
4,27,007,253,153
4,27,008,262,162
4,27,009,259,159
4,27,010,292,192
4,28,001,247,147
4,28,002,254,154
4,28,003,272,172
4,28,004,208,108
4,28,005,200,100
4,28,006,290,190
4,28,007,228,128
4,28,008,265,165
4,28,009,202,102
4,28,010,277,177
4,29,001,295,195
4,29,002,207,107
4,29,003,229,129
4,29,004,252,152
4,29,005,295,195
4,29,006,252,152
4,29,007,203,103
4,29,008,209,109
4,29,009,289,189
4,29,010,217,117
4,30,001,269,169
4,30,002,279,179
4,30,003,286,186
4,30,004,200,100
4,30,005,210,110
4,30,006,201,101
4,30,007,257,157
4,30,008,249,149
4,30,009,269,169
4,30,010,246,146
4,31,001,213,113
4,31,002,245,145
4,31,003,213,113
4,31,004,211,111
4,31,005,272,172
4,31,006,200,100
4,31,007,244,144
4,31,008,216,116
4,31,009,294,194
4,31,010,223,123
4,32,001,296,196
4,32,002,282,182
4,32,003,266,166
4,32,004,255,155
4,32,005,263,163
4,32,006,255,155
4,32,007,221,121
4,32,008,259,159
4,32,009,257,157
4,32,010,278,178
4,33,001,297,197
4,33,002,208,108
4,33,003,259,159
4,33,004,250,150
4,33,005,207,107
4,33,006,287,187
4,33,007,226,126
4,33,008,272,172
4,33,009,264,164
4,33,010,272,172
5,1,001,297,197
5,1,002,227,127
5,1,003,275,175
5,1,004,225,125
5,1,005,250,150
5,1,006,200,100
5,1,007,243,143
5,1,008,218,118
5,1,009,207,107
5,1,010,212,112
5,2,001,256,156
5,2,002,253,153
5,2,003,222,122
5,2,004,263,163
5,2,005,274,174
5,2,006,258,158
5,2,007,286,186
5,2,008,272,172
5,2,009,219,119
5,2,010,201,101
5,3,001,264,164
5,3,002,292,192
5,3,003,242,142
5,3,004,230,130
5,3,005,233,133
5,3,006,299,199
5,3,007,238,138
5,3,008,293,193
5,3,009,290,190
5,3,010,219,119
5,4,001,292,192
5,4,002,237,137
5,4,003,261,161
5,4,004,269,169
5,4,005,206,106
5,4,006,253,153
5,4,007,295,195
5,4,008,261,161
5,4,009,221,121
5,4,010,204,104
5,6,001,249,149
5,6,002,239,139
5,6,003,233,133
5,6,004,256,156
5,6,005,292,192
5,6,006,260,160
5,6,007,250,150
5,6,008,278,178
5,6,009,260,160
5,6,010,238,138
5,7,001,227,127
5,7,002,208,108
5,7,003,259,159
5,7,004,290,190
5,7,005,293,193
5,7,006,206,106
5,7,007,233,133
5,7,008,257,157
5,7,009,203,103
5,7,010,234,134
5,8,001,244,144
5,8,002,272,172
5,8,003,275,175
5,8,004,200,100
5,8,005,222,122
5,8,006,296,196
5,8,007,213,113
5,8,008,253,153
5,8,009,292,192
5,8,010,264,164
5,9,001,292,192
5,9,002,255,155
5,9,003,262,162
5,9,004,211,111
5,9,005,280,180
5,9,006,212,112
5,9,007,243,143
5,9,008,280,180
5,9,009,201,101
5,9,010,228,128
5,10,001,208,108
5,10,002,253,153
5,10,003,257,157
5,10,004,220,120
5,10,005,245,145
5,10,006,248,148
5,10,007,228,128
5,10,008,253,153
5,10,009,234,134
5,10,010,253,153
5,11,001,257,157
5,11,002,203,103
5,11,003,269,169
5,11,004,284,184
5,11,005,230,130
5,11,006,270,170
5,11,007,291,191
5,11,008,241,141
5,11,009,253,153
5,11,010,250,150
5,12,001,298,198
5,12,002,228,128
5,12,003,228,128
5,12,004,211,111
5,12,005,269,169
5,12,006,222,122
5,12,007,236,136
5,12,008,253,153
5,12,009,245,145
5,12,010,243,143
5,13,001,211,111
5,13,002,259,159
5,13,003,205,105
5,13,004,262,162
5,13,005,247,147
5,13,006,238,138
5,13,007,282,182
5,13,008,241,141
5,13,009,219,119
5,13,010,271,171
